int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
170108203,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,-5.648,-0.582,9.36,25,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108204,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,17.633,0.268,-6.4,25,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108205,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,19.238,0,-2.858,20.536,0,0,1,1,"wall_cl",1,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108206,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,18.236,-0.328,56.134,20.536,0,0,1,1,"wall_cl",6,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108207,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,33.925,0.02,52.031,15,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108208,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,24.478,0,8.724,21.89,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108209,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,-1.217,-0.202,19.055,25.327,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108210,"",-1,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,11.158,0.27,-15.065,20.536,0,0,1,1,"wall_cl",5,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108211,"",-1,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,11.857,0.269,-9.696,20.536,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108212,"",-1,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,4.983,0.27,-12.997,23.589,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108300,"",-1,"obj_shield_a01","",false,"f00electshield00",1,0,"","","","","",0,0,-10.387,1.4,-0.952,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108301,"",-1,"obj_shield_a02","",false,"f00electshield00",1,0,"","","","","",0,0,-9.615,1.4,0.688,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108302,"",-1,"obj_shield_a03","",false,"f00electshield00",1,0,"","","","","",0,0,-8.837,1.4,2.342,115,0,0,1,1,"wall_cl",20,3,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108303,"",-1,"obj_shield_a04","",false,"f00electshield00",1,0,"","","","","",0,0,-8.049,1.4,4.102,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108304,"",-1,"obj_shield_a05","",false,"f00electshield00",1,0,"","","","","",0,0,-6.503,1.2,7.469,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108305,"",-1,"obj_shield_a06","",false,"f00electshield00",1,0,"","","","","",0,0,-4.814,0.7,11.105,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108306,"",-1,"obj_shield_a07","",false,"f00electshield00",1,0,"","","","","",0,0,-3.881,0.7,13.094,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108307,"",-1,"obj_shield_a08","",false,"f00electshield00",1,0,"","","","","",0,0,-2.961,0.7,15.058,114.828,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108308,"",-1,"obj_shield_b01","",false,"f00electshield00",1,0,"","","","","",0,0,10.466,1.4,-22.071,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108309,"",-1,"obj_shield_b02","",false,"f00electshield00",1,0,"","","","","",0,0,11.277,1.4,-20.321,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108310,"",-1,"obj_shield_b03","",false,"f00electshield00",1,0,"","","","","",0,0,12.081,1.4,-18.568,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108311,"",-1,"obj_shield_b04","",false,"f00electshield00",1,0,"","","","","",0,0,12.906,1.4,-16.803,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108312,"",-1,"obj_shield_b05","",false,"f00electshield00",1,0,"","","","","",0,0,13.675,1.4,-15.079,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108313,"",-1,"obj_shield_b06","",false,"f00electshield00",1,0,"","","","","",0,0,14.46,1.4,-13.342,115,0,0,1,1,"wall_cl",25,1,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108314,"",-1,"obj_shield_b07","",false,"f00electshield00",1,0,"","","","","",0,0,15.284,1.4,-11.596,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108315,"",-1,"obj_shield_b08","",false,"f00electshield00",1,0,"","","","","",0,0,16.091,1.4,-9.858,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108316,"",-1,"obj_shield_b09","",false,"f00electshield00",1,0,"","","","","",0,0,16.815,1.4,-8.09,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108317,"",-1,"obj_shield_b10","",false,"f00electshield00",1,0,"","","","","",0,0,18.443,1.4,-4.634,114.752,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108318,"",-1,"obj_shield_b11","",false,"f00electshield00",1,0,"","","","","",0,0,19.88,1.2,-1.466,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108319,"",-1,"obj_shield_b12","",false,"f00electshield00",1,0,"","","","","",0,0,20.683,1.2,0.282,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108320,"",-1,"obj_shield_b13","",false,"f00electshield00",1,0,"","","","","",0,0,21.486,1.2,2.017,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108321,"",-1,"obj_shield_b14","",false,"f00electshield00",1,0,"","","","","",0,0,22.286,1.2,3.782,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108322,"",-1,"obj_shield_b15","",false,"f00electshield00",1,0,"","","","","",0,0,23.078,1.2,5.543,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108323,"",-1,"obj_shield_b16","",false,"f00electshield00",1,0,"","","","","",0,0,23.922,1.2,7.31,115,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108324,"",-1,"obj_shield_c01","",false,"f00electshield00",1,0,"","","","","",0,0,16.837,1.2,56.653,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108325,"",-1,"obj_shield_c02","",false,"f00electshield00",1,0,"","","","","",0,0,19.663,1.2,55.565,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108326,"",-1,"obj_shield_c03","",false,"f00electshield00",1,0,"","","","","",0,0,21.422,1.2,54.927,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108327,"",-1,"obj_shield_c04","",false,"f00electshield00",1,0,"","","","","",0,0,23.167,1.2,54.465,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108328,"",-1,"obj_shield_c05","",false,"f00electshield00",1,0,"","","","","",0,0,25.07,1.2,54.025,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108329,"",-1,"obj_shield_c06","",false,"f00electshield00",1,0,"","","","","",0,0,27.011,1.2,53.6,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108330,"",-1,"obj_shield_c07","",false,"f00electshield00",1,0,"","","","","",0,0,28.905,1.2,53.183,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108331,"",-1,"obj_shield_c08","",false,"f00electshield00",1,0,"","","","","",0,0,30.604,1.2,52.824,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108332,"",-1,"obj_shield_c09","",false,"f00electshield00",1,0,"","","","","",0,0,32.358,1.2,52.389,15,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108333,"",-1,"obj_shield_d01","",false,"f00electshield00",1,0,"","","","","",0,0,22.899,1.2,9.359,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108334,"",-1,"obj_shield_d02","",false,"f00electshield00",1,0,"","","","","",0,0,21.047,1.2,10.028,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108335,"",-1,"obj_shield_d03","",false,"f00electshield00",1,0,"","","","","",0,0,19.216,1.2,10.698,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108336,"",-1,"obj_shield_d04","",false,"f00electshield00",1,0,"","","","","",0,0,17.384,1.2,11.387,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108337,"",-1,"obj_shield_d05","",false,"f00electshield00",1,0,"","","","","",0,0,15.188,1.2,12.026,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108338,"",-1,"obj_shield_d06","",false,"f00electshield00",1,0,"","","","","",0,0,13.34,1.2,12.723,20,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108339,"",-1,"obj_shield_d07","",false,"f00electshield00",1,0,"","","","","",0,0,11.379,1.2,13.603,22.454,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108340,"",-1,"obj_shield_d08","",false,"f00electshield00",1,0,"","","","","",0,0,9.396,1.2,14.446,23.389,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108341,"",-1,"obj_shield_d09","",false,"f00electshield00",1,0,"","","","","",0,0,7.437,1.2,15.277,20.23,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108342,"",-1,"obj_shield_d10","",false,"f00electshield00",1,0,"","","","","",0,0,5.537,1.2,16.15,20.558,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108343,"",-1,"obj_shield_d11","",false,"f00electshield00",1,0,"","","","","",0,0,3.66,1.2,16.91,25.516,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108344,"",-1,"obj_shield_d12","",false,"f00electshield00",1,0,"","","","","",0,0,1.839,1.2,17.718,25.385,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108345,"",-1,"obj_shield_d13","",false,"f00electshield00",1,0,"","","","","",0,0,0.046,1.2,18.563,25.106,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108346,"",-1,"obj_shield_d14","",false,"f00electshield00",1,0,"","","","","",0,0,-2.082,0.7,17.125,115.549,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108347,"",-1,"obj_shield_e01","",false,"f00electshield00",1,0,"","","","","",0,0,39.373,1.5,32.321,143.388,0,0,1,1,"wall_cl",1.5,3,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108348,"",-1,"obj_shield_e02","",false,"f00electshield00",1,0,"","","","","",0,0,38.012,1.5,31.302,143.388,0,0,1,1,"wall_cl",2,3,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108400,"",-1,"barrierdevice_access01","",false,"f00barrier01",1,0,"","","","e001","",0,0,0.531,-0.455,9.081,347.359,0,0,1,1,"wall_cl",4,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108401,"",-1,"barrierdevice_access02","",false,"f00barrier01",1,0,"","","","e001","",0,0,16.508,0,3.854,-328.737,0,0,1,1,"wall_cl",4,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108402,"",-1,"barrierdevice_access03","",false,"f00barrier01",1,0,"","","","e001","",0,0,8.285,0.269,-16.662,186.925,0,0,1,1,"wall_cl",1,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108403,"",-1,"","",false,"d10evobject00",1,0,"","","","","",0,0,5.664,0.269,-19.345,-25.314,0,0,1,1,"wall_cl",5,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108404,"",-1,"","",false,"d10evobject00",1,0,"","","","","",0,0,5.163,0.27,-16.314,20.714,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108405,"",-1,"","",false,"d10evobject00",1,0,"","","","","",0,0,2.711,0.269,-14.046,21.314,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108406,"",-1,"","",false,"d10evobject00",1,0,"","","","","",0,0,6.43,-0.001,-63.601,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108500,"",-1,"","",false,"f00tentset00",1,0,"","","","","",0,0,-1.237,0.269,-14.542,24.463,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
170108501,"",-1,"","",false,"f00tentset00",1,0,"","","","","",0,0,-2.68,0.268,-10.24,114.463,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
