int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
105003050,"",-1,"DLCEP1_doorcol_12","",false,"f00iconobj00",1,0,"","","","","",0,0,15.03,0,-26.033,330,0,0,1,1,"wall_cl",3,4,1,1,0,2,160,360,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003051,"",-1,"DLCEP1_door_01_out","",false,"f00iconobj00",1,0,"","","","","",0,0,0.008,0,-27.736,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003052,"",-1,"DLCEP1_door_02_out","",false,"f00iconobj00",1,0,"","","","","",0,0,-13.956,-0.001,-24.221,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003053,"",-1,"DLCEP1_door_03_out","",false,"f00iconobj00",1,0,"","","","","",0,0,-24.106,0,-13.953,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003054,"",-1,"DLCEP1_door_04_out","",false,"f00iconobj00",1,0,"","","","","",0,0,-27.879,0,-0.004,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003055,"",-1,"DLCEP1_door_05_out","",false,"f00iconobj00",1,0,"","","","","",0,0,-24.145,0,13.89,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003056,"",-1,"DLCEP1_door_06_out","",false,"f00iconobj00",1,0,"","","","","",0,0,-13.922,0,24.143,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003057,"",-1,"DLCEP1_door_07_out","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.058,-0.001,27.877,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003058,"",-1,"DLCEP1_door_08_out","",false,"f00iconobj00",1,0,"","","","","",0,0,13.862,0,24.146,210,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003059,"",-1,"DLCEP1_door_09_out","",false,"f00iconobj00",1,0,"","","","","",0,0,24.152,0,13.88,240,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003060,"",-1,"DLCEP1_door_10_out","",false,"f00iconobj00",1,0,"","","","","",0,0,27.747,-0.001,-0.081,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003061,"",-1,"DLCEP1_door_11_out","",false,"f00iconobj00",1,0,"","","","","",0,0,24.139,0,-13.926,300,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003062,"",-1,"DLCEP1_door_12_out","",false,"f00iconobj00",1,0,"","","","","",0,0,13.953,0,-24.13,333.741,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003063,"",-1,"DLCEP1_door_01_start","",false,"f00iconobj00",1,0,"","","","","",0,0,0.024,-0.001,-30.516,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003064,"",-1,"DLCEP1_door_02_start","",false,"f00iconobj00",1,0,"","","","","",0,0,-15.337,0,-26.552,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003065,"",-1,"DLCEP1_door_03_start","",false,"f00iconobj00",1,0,"","","","","",0,0,-26.562,0,-15.344,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003066,"",-1,"DLCEP1_door_04_start","",false,"f00iconobj00",1,0,"","","","","",0,0,-30.709,0,0.078,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003067,"",-1,"DLCEP1_door_05_start","",false,"f00iconobj00",1,0,"","","","","",0,0,-26.626,0,15.383,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003068,"",-1,"DLCEP1_door_06_start","",false,"f00iconobj00",1,0,"","","","","",0,0,-15.286,0,26.615,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003069,"",-1,"DLCEP1_door_07_start","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.024,0,30.747,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003070,"",-1,"DLCEP1_door_08_start","",false,"f00iconobj00",1,0,"","","","","",0,0,15.328,0,26.595,210,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003071,"",-1,"DLCEP1_door_09_start","",false,"f00iconobj00",1,0,"","","","","",0,0,26.498,0,15.355,240,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003072,"",-1,"DLCEP1_door_10_start","",false,"f00iconobj00",1,0,"","","","","",0,0,30.724,-0.001,0.014,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003073,"",-1,"DLCEP1_door_11_start","",false,"f00iconobj00",1,0,"","","","","",0,0,26.564,0,-15.264,300,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003074,"",-1,"DLCEP1_door_12_start","",false,"f00iconobj00",1,0,"","","","","",0,0,15.253,-0.001,-26.349,333.741,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003075,"",-1,"DLCEP1_door_01_re","",false,"d50door00",1,0,"","","","","",0,0,0,0,-30.06,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003076,"",-1,"DLCEP1_door_02_re","",false,"d50door00",1,0,"","","","","",0,0,-15.03,0,-26.033,210,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003077,"",-1,"DLCEP1_door_03_re","",false,"d50door00",1,0,"","","","","",0,0,-26.033,0,-15.03,240,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003078,"",-1,"DLCEP1_door_04_re","",false,"d50door00",1,0,"","","","","",0,0,-30.06,0,0,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003079,"",-1,"DLCEP1_door_05_re","",false,"d50door00",1,0,"","","","","",0,0,-26.033,0,15.03,300,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003080,"",-1,"DLCEP1_door_06_re","",false,"d50door00",1,0,"","","","","",0,0,-15.03,0,26.033,330,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003081,"",-1,"DLCEP1_door_07_re","",false,"d50door00",1,0,"","","","","",0,0,0,0,30.06,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003082,"",-1,"DLCEP1_door_08_re","",false,"d50door00",1,0,"","","","","",0,0,15.03,0,26.033,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003083,"",-1,"DLCEP1_door_09_re","",false,"d50door00",1,0,"","","","","",0,0,26.033,0,15.03,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003084,"",-1,"DLCEP1_door_10_re","",false,"d50door00",1,0,"","","","","",0,0,30.06,0,0,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003085,"",-1,"DLCEP1_door_11_re","",false,"d50door00",1,0,"","","","","",0,0,26.033,0,-15.03,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003086,"",-1,"DLCEP1_door_12_re","",false,"d50door00",1,0,"","","","","",0,0,15.03,0,-26.033,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003087,"",-1,"DLCEP1_door_01_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,0.018,-0.001,-31.772,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003088,"",-1,"DLCEP1_door_02_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-15.807,-0.001,-27.443,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003089,"",-1,"DLCEP1_door_03_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-27.344,-0.001,-15.756,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003090,"",-1,"DLCEP1_door_04_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-31.608,0,0.084,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003091,"",-1,"DLCEP1_door_05_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-27.455,0,15.812,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003092,"",-1,"DLCEP1_door_06_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,-15.854,0,27.547,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003093,"",-1,"DLCEP1_door_07_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,0.003,0,31.753,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003094,"",-1,"DLCEP1_door_08_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,15.894,-0.001,27.548,210,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003095,"",-1,"DLCEP1_door_09_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,27.589,0,15.864,240,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003096,"",-1,"DLCEP1_door_10_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,31.707,-0.001,0.042,270,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003097,"",-1,"DLCEP1_door_11_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,27.606,0,-15.858,300,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
105003098,"",-1,"DLCEP1_door_12_out_re","",false,"f00iconobj00",1,0,"","","","","",0,0,15.896,0,-27.615,333.741,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
