int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
90102106,"",-1,"","",false,"f00truck07",1,0,"","","","","",0,0,-40.319,0,-59.818,-116.521,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102107,"",-1,"","",false,"f00wagon00",1,0,"","","","","",0,0,-33.69,0,-42.91,-96.862,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102108,"",-1,"","",false,"f00wagon01",1,0,"","","","","",0,0,-58.229,-0.001,-41.825,-14.629,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102109,"",-1,"","",false,"f00wagon02",1,0,"","","","","",0,0,-47.31,0,-45.767,-196.88,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102110,"",-1,"","",false,"f00wagon03",1,0,"","","","","",0,0,-53.633,0,-33.082,1.769,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102111,"",-1,"","",false,"f00truck05",1,0,"","","","","",0,0,-54.757,0,-58.704,-77.253,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102112,"",-1,"","",false,"f00squadvehicle00",1,0,"","","","","",0,0,10.864,-0.001,-65.654,180,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102113,"",-1,"","",false,"f00squadvehicle00",1,0,"","","","","",0,0,-9.56,-0.001,-51.273,0,0,0,1,1,"wall_cl",3.5,3,12,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102114,"",-1,"","",false,"f00squadvehicle00",1,0,"","","","","",0,0,-3.195,0,19.327,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102115,"",-1,"","",false,"f00squadvehicle00",1,0,"","","","","",0,0,3.347,0,-0.206,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102116,"",-1,"","",false,"f00squadvehicle00",1,0,"","","","","",0,0,-3.429,0,-13.599,0,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102117,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-5.523,0,19.36,0,0,0,1,1,"wall_cl",7,6,11,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102118,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,4.333,0,0.513,0,0,0,1,1,"wall_cl",5,6,11,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102119,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-5.032,0,-12.957,0,0,0,1,1,"wall_cl",6,3,11,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102120,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,-7.62,0.188,-73.974,0,0,0,1,1,"wall_cl",2,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102121,"",-1,"","",false,"f00iconobj00",1,0,"","","","","",0,0,0.591,0,-23.904,0,0,0,1,1,"sybl_cl",25,10,1,4.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102122,"",-1,"","",false,"t0102floorcable00",1,1,"","","","","",0,0,0,0,0,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102123,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,-20.992,0.272,-71.551,0,0,0,1,1,"wall_cl",1,4,12,1,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102124,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,-11.9,0,-64.131,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102125,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,-11.9,0.087,-34,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102126,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,13,0.171,-34,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102127,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,13,0.205,-71.944,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102128,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,-2.6,0,-34,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102129,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,4.6,0,-34,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102130,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,-4,-0.001,-75,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102131,"",-1,"","",false,"f00electgate00",1,0,"","","","","",0,0,4.5,-0.001,-75,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102132,"",-1,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,9.03,-0.001,-62.452,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102133,"",-1,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,7.793,0,-63.607,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102134,"",-1,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,9.007,0,-63.588,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102135,"",-1,"","",false,"f00electgate00",1,0,"","","","e001","",0,0,7.771,0,-62.443,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102136,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-20.992,1.5,-70.551,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102137,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-20.992,1.5,-72.551,94.982,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102138,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-62.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102139,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-60.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102140,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-58.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102141,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-56.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102142,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-54.5,90,0,0,1,1,"wall_cl",20,1,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102143,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-52.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102144,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-50.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102145,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-48.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102146,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-46.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102147,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-44.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102148,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-42.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102149,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-40.5,90,0,0,1,1,"wall_cl",13,1,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102150,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-38.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102151,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-36.8,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102152,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-11.931,1.2,-35.2,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102153,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-10.2,1.2,-34,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102154,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-8.3,1.2,-34,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102155,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-6.4,1.2,-34,0,0,0,1,1,"cliff_cl",10,1,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102156,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-4.5,1.2,-34,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102157,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,6.2,1.2,-34,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102158,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,8,1.2,-34,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102159,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,9.8,1.2,-34,0,0,0,1,1,"wall_cl",9,1,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102160,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,11.604,1.2,-34.003,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102161,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-70.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102162,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-68.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102163,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-66.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102164,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-64.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102165,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-62.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102166,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-60.5,90,0,0,1,1,"wall_cl",25,1,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102167,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-58.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102168,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-56.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102169,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-54.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102170,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-52.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102171,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-50.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102172,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-48.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102173,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-46.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102174,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-44.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102175,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-42.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102176,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-40.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102177,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-38.7,90,0,0,1,1,"wall_cl",20,1,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102178,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-37,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102179,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-35.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102180,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-32.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102181,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,13,1.2,-30.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102182,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,-0.9,1.2,-34,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102183,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,0.9,1.2,-34,0,0,0,1,1,"plan",10,1,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102184,"",-1,"","",false,"f00electshield00",1,0,"","","","","",0,0,2.8,1.2,-34,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102185,"",99,"","",false,"f00electshield00",1,0,"","","","","",0,0,-2,1.2,-75,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102186,"",99,"","",false,"f00electshield00",1,0,"","","","","",0,0,0.2,1.2,-75,0,0,0,1,1,"wall_cl",15,4,1,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102187,"",99,"","",false,"f00electshield00",1,0,"","","","","",0,0,2.4,1.2,-75,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102188,"",-1,"","",false,"f00barrier00",1,0,"","","","e001","",0,0,10.052,0,-54.584,269.52,0,0,1,1,"wall_cl",4,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102189,"",-1,"","",false,"f00barrier00",1,0,"","","","e001","",0,0,-5.575,-0.001,-65.93,38.012,0,0,1,1,"wall_cl",4,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102190,"",-1,"","",false,"f00barrier01",1,0,"","","","e001","",0,0,-6.253,0.128,-41.014,-31.337,0,0,1,1,"wall_cl",1,3,4,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102191,"",-1,"","",false,"d10evobject00",1,0,"","","","","",0,0,-7.419,-0.001,-64.566,-53.827,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102192,"",-1,"","",false,"d10evobject00",1,0,"","","","","",0,0,10.106,0,-52.394,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102193,"",-1,"","",false,"d10evobject00",1,0,"","","","","",0,0,-3.614,0,-41.951,57.838,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102194,"",-1,"","",false,"d10evobject00",1,0,"","","","","",0,0,6.43,-0.001,-63.601,0,0,0,1,1,"wall_cl",1,3,1,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
90102195,"",-1,"","",false,"f00tentset00",1,0,"","","","","",0,0,-3.253,0,-37.625,58.916,0,0,1,1,"",0,0,0,1.5,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
