int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
185006019,"",99,"DLCEP3_door_07a_white","",false,"d50whiteexit01",1,0,"","","","","",0,0,7,0,10,225,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006020,"",99,"DLCEP3_door_07b_white","",false,"d50whiteexit01",1,0,"","","","","",0,0,7,0,10,225,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006021,"",99,"DLCEP3_doorcol_07","",false,"f00iconobj00",1,0,"","","","","",0,0,7,0,10,225,0,0,1,1,"wall_cl",4.2,5,0.5,1,0,2,160,160,2,2,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006022,"",99,"DLCEP3_movestart_07","",false,"f00iconobj00",1,0,"","","","","",0,0,6.762,0,9.737,83.655,0,0,1,1,"",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006023,"",99,"DLCEP3_moveend_07","",false,"f00iconobj00",1,0,"","","","","",0,0,9.31,0,12.308,86.17,0,0,1,1,"",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006024,"",5,"DLCEP3_door_08","",false,"d50largedoor00",1,0,"","","","","",0,0,0,0,13,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006025,"",5,"DLCEP3_door_08a","",false,"d50largedoor02",1,0,"","","","","",0,0,0,0,13,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006026,"",5,"DLCEP3_door_08b","",false,"d50largedoor01",1,0,"","","","","",0,0,0,0,13,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006027,"",-1,"DLCEP3_door_08_white","",false,"d50whiteexit01",1,0,"","","","","",0,0,0,0,13,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006028,"",-1,"DLCEP3_door_08a_white","",false,"d50whiteexit01",1,0,"","","","","",0,0,0,0,13,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006029,"",-1,"DLCEP3_door_08b_white","",false,"d50whiteexit01",1,0,"","","","","",0,0,0,0,13,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006030,"",5,"DLCEP3_doorcol_08","",false,"f00iconobj00",1,0,"","","","","",0,0,0,0,13,180,0,0,1,1,"wall_cl",4.2,5,0.5,1,0,2,160,160,2,2,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006031,"",5,"DLCEP3_movestart_08","",false,"f00iconobj00",1,0,"","","","","",0,0,0.016,-0.001,12.546,86.17,0,0,1,1,"",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006032,"",5,"DLCEP3_moveend_08","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.028,0,15.988,86.17,0,0,1,1,"",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006033,"",99,"DLCEP3_door_09","",false,"d50largedoor00",1,0,"","","","","",0,0,-7,0,10,-45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006034,"",99,"DLCEP3_door_09a","",false,"d50largedoor02",1,0,"","","","","",0,0,-7,0,10,-45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006035,"",99,"DLCEP3_door_09b","",false,"d50largedoor01",1,0,"","","","","",0,0,-7,0,10,-45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006036,"",99,"DLCEP3_door_09_white","",false,"d50whiteexit01",1,0,"","","","","",0,0,-7,0,10,135,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006037,"",99,"DLCEP3_door_09a_white","",false,"d50whiteexit01",1,0,"","","","","",0,0,-7,0,10,135,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006038,"",99,"DLCEP3_door_09b_white","",false,"d50whiteexit01",1,0,"","","","","",0,0,-7,0,10,135,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006039,"",99,"DLCEP3_doorcol_09","",false,"f00iconobj00",1,0,"","","","","",0,0,-7,0,10,135,0,0,1,1,"wall_cl",4.2,5,0.5,1,0,2,160,160,2,2,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006040,"",99,"DLCEP3_movestart_09","",false,"f00iconobj00",1,0,"","","","","",0,0,-6.772,0,9.761,86.17,0,0,1,1,"",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006041,"",99,"DLCEP3_moveend_09","",false,"f00iconobj00",1,0,"","","","","",0,0,-8.612,0,11.539,86.17,0,0,1,1,"",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
185006042,"",7,"","",false,"f00iconobj00",1,0,"","","","","",0,0,3.174,0,13.335,35.212,0,0,1,1,"plan",2.3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
