int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
145004011,"",1,"DLCEP2_doorcol_05","",false,"f00iconobj00",1,0,"","","","","",0,0,5.2,0.024,10.5,-90,0,0,1,1,"cam_cl",3,4,0.5,1,0,1.5,160,360,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004012,"",1,"DLCEP2_doorcol_06","",false,"f00iconobj00",1,0,"","","","","",0,0,5.2,0.024,-10.5,-90,0,0,1,1,"cam_cl",3,4,0.5,1,0,1.5,160,360,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004013,"",2,"DLCEP2_door_01_instart","",false,"f00iconobj00",1,0,"","","","","",0,0,0,0,20.81,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004014,"",2,"DLCEP2_door_02_instart","",false,"f00iconobj00",1,0,"","","","","",0,0,0,0,-20.999,0.158,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004015,"",2,"DLCEP2_door_03_instart","",false,"f00iconobj00",1,0,"","","","","",0,0,-4.35,0,10.514,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004016,"",2,"DLCEP2_door_04_instart","",false,"f00iconobj00",1,0,"","","","","",0,0,-4.35,0,-10.496,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004017,"",2,"DLCEP2_door_05_instart","",false,"f00iconobj00",1,0,"","","","","",0,0,4.35,0,10.481,-90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004018,"",2,"DLCEP2_door_06_instart","",false,"f00iconobj00",1,0,"","","","","",0,0,4.35,0,-10.534,-90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004019,"",2,"DLCEP2_door_01_inend","",false,"f00iconobj00",1,0,"","","","","",0,0,0,0,21.704,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004020,"",2,"DLCEP2_door_02_inend","",false,"f00iconobj00",1,0,"","","","","",0,0,0,0,-22.102,0.158,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004021,"",2,"DLCEP2_door_03_inend","",false,"f00iconobj00",1,0,"","","","","",0,0,-6,0,10.475,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004022,"",2,"DLCEP2_door_04_inend","",false,"f00iconobj00",1,0,"","","","","",0,0,-6,-0.001,-10.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004023,"",2,"DLCEP2_door_05_inend","",false,"f00iconobj00",1,0,"","","","","",0,0,6,0,10.5,-90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004024,"",2,"DLCEP2_door_06_inend","",false,"f00iconobj00",1,0,"","","","","",0,0,6,0,-10.5,-90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004025,"",3,"DLCEP2_door_01_outstart","",false,"f00iconobj00",1,0,"","","","","",0,0,0,0,20.762,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004026,"",3,"DLCEP2_door_02_outstart","",false,"f00iconobj00",1,0,"","","","","",0,0,0,0,-20.843,0.158,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004027,"",3,"DLCEP2_door_03_outstart","",false,"f00iconobj00",1,0,"","","","","",0,0,-5.5,0,10.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004028,"",3,"DLCEP2_door_04_outstart","",false,"f00iconobj00",1,0,"","","","","",0,0,-5.5,-0.001,-10.5,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004029,"",3,"DLCEP2_door_05_outstart","",false,"f00iconobj00",1,0,"","","","","",0,0,5.5,0,10.5,-90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004030,"",3,"DLCEP2_door_06_outstart","",false,"f00iconobj00",1,0,"","","","","",0,0,5.5,0,-10.5,-90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004031,"",3,"DLCEP2_door_01_outend","",false,"f00iconobj00",1,0,"","","","","",0,0,0.004,0,16.928,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004032,"",3,"DLCEP2_door_02_outend","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.031,0,-16.847,0.158,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004033,"",3,"DLCEP2_door_03_outend","",false,"f00iconobj00",1,0,"","","","","",0,0,-1.59,0,10.55,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004034,"",3,"DLCEP2_door_04_outend","",false,"f00iconobj00",1,0,"","","","","",0,0,-1.828,0,-10.479,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004035,"",3,"DLCEP2_door_05_outend","",false,"f00iconobj00",1,0,"","","","","",0,0,1.949,0,10.428,-90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004036,"",3,"DLCEP2_door_06_outend","",false,"f00iconobj00",1,0,"","","","","",0,0,1.555,0,-10.548,-90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004037,"",-1,"DLCEP2_wall_01_on","",false,"d50wall03",1,0,"","","","","",0,0,0,0,0,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004038,"",-1,"DLCEP2_wall_01_off","",false,"d50wall02",1,0,"","","","","",0,0,0,0,0,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004039,"",-1,"DLCEP2_wall_02_on","",false,"d50wall03",1,0,"","","","","",0,0,0,0,0,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004040,"",-1,"DLCEP2_wall_02_off","",false,"d50wall02",1,0,"","","","","",0,0,0,0,0,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004041,"",1,"DLCEP2_door_07","",false,"d50door00",1,0,"","","","","",0,0,5.2,0.024,-10.5,90,0,0,1,1,"wall_cl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145004042,"",1,"DLCEP2_door_08","",false,"d50door00",1,0,"","","InvisibleObjects","","",0,0,5.2,0.024,10.5,90,0,0,1,1,"wall_cl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
