int32 0,string3 1,int32 2,string2 3,string2 4,bool 5,string2 6,int32 7,int32 8,string2 9,string2 10,string2 11,string2 12,string2 13,float 14,float 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int32 23,string2 24,float 25,float 26,float 27,float 28,float 29,float 30,float 31,float 32,float 33,float 34,int32 35,int32 36,float 37,float 38,float 39,float 40,int32 41,float 42,float 43,float 44,float 45,float 46,float 47,float 48,string2 49,int32 50,int32 51,int32 52,int32 53,string2 54,string2 55,int32 56
145005019,"",-1,"DLCEP2_doorwall_103","",false,"d50wall01",1,0,"","","","","",0,0,0,0,0,135,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005020,"",99,"DLCEP2_doorwall_104","",false,"d50wall01",1,0,"","","","","",0,0,0,0,0,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005021,"",-1,"DLCEP2_doorwall_105","",false,"d50wall01",1,0,"","","","","",0,0,0,0,0,225,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005022,"",-1,"DLCEP2_doorwall_106","",false,"d50wall01",1,0,"","","","","",0,0,0,0,0,315,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005023,"",-1,"DLCEP2_doorcol_01","",false,"f00iconobj00",1,0,"","","","","",0,0,0,0,-30.06,0,0,0,1,1,"wall_cl",3,4,0.5,1,0,2,160,360,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005024,"",-1,"DLCEP2_doorcol_02","",false,"f00iconobj00",1,0,"","","","","",0,0,-21.256,0,-21.256,45,0,0,1,1,"wall_cl",3,4,0.5,1,0,2,160,360,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005025,"",-1,"DLCEP2_doorcol_03","",false,"f00iconobj00",1,0,"","","","","",0,0,-21.256,0,21.256,135,0,0,1,1,"wall_cl",3,4,0.5,1,0,2,160,360,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005026,"",-1,"DLCEP2_doorcol_04","",false,"f00iconobj00",1,0,"","","","","",0,0,0,0,30.06,180,0,0,1,1,"wall_cl",3,4,0.5,1,0,2,160,360,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005027,"",-1,"DLCEP2_doorcol_05","",false,"f00iconobj00",1,0,"","","","","",0,0,21.256,0,21.256,225,0,0,1,1,"wall_cl",3,4,0.5,1,0,2,160,360,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005028,"",-1,"DLCEP2_doorcol_06","",false,"f00iconobj00",1,0,"","","","","",0,0,21.256,0,-21.256,315,0,0,1,1,"wall_cl",3,4,0.5,1,0,2,160,360,1,1,34,1,0,1.2,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005029,"",-1,"DLCEP2_moveend_01","",false,"f00iconobj00",1,0,"","","","","",0,0,0.051,0,-26.937,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005030,"",-1,"DLCEP2_moveend_02","",false,"f00iconobj00",1,0,"","","","","",0,0,-19.046,-0.001,-19.135,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005031,"",-1,"DLCEP2_moveend_03","",false,"f00iconobj00",1,0,"","","","","",0,0,-19.102,0,19.043,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005032,"",-1,"DLCEP2_moveend_04","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.011,-0.001,26.978,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005033,"",-1,"DLCEP2_moveend_05","",false,"f00iconobj00",1,0,"","","","","",0,0,19.023,-0.001,19.014,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005034,"",-1,"DLCEP2_moveend_06","",false,"f00iconobj00",1,0,"","","","","",0,0,19.042,0,-19.03,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005035,"",-1,"DLCEP2_movestart_01","",false,"f00iconobj00",1,0,"","","","","",0,0,0.024,-0.001,-30.516,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005036,"",-1,"DLCEP2_movestart_02","",false,"f00iconobj00",1,0,"","","","","",0,0,-21.974,0,-22,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005037,"",-1,"DLCEP2_movestart_03","",false,"f00iconobj00",1,0,"","","","","",0,0,-22.053,0,22.163,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005038,"",-1,"DLCEP2_movestart_04","",false,"f00iconobj00",1,0,"","","","","",0,0,-0.014,0,31.235,90,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005039,"",-1,"DLCEP2_movestart_05","",false,"f00iconobj00",1,0,"","","","","",0,0,21.92,-0.001,21.919,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005040,"",-1,"DLCEP2_movestart_06","",false,"f00iconobj00",1,0,"","","","","",0,0,21.655,0,-21.688,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005041,"",-1,"DLCEP2_whiteroom_02","",false,"d50room00",1,0,"","","","","",0,0,0,0,0,45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005042,"",-1,"DLCEP2_whiteroom_03","",false,"d50room00",1,0,"","","","","",0,0,0,0,0,135,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005043,"",-1,"DLCEP2_whiteroom_05","",false,"d50room00",1,0,"","","","","",0,0,0,0,0,225,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005044,"",-1,"DLCEP2_whiteroom_06","",false,"d50room00",1,0,"","","","","",0,0,0,0,0,315,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005045,"",9,"DLCEP2_wallpaper01_02","",false,"d50roomC01",1,0,"","","","","",0,0,0,0,0,45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005046,"",9,"DLCEP2_wallpaper01_03","",false,"d50roomB01",1,0,"","","","","",0,0,0,0,0,135,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005047,"",9,"DLCEP2_wallpaper01_05","",false,"d50roomA01",1,0,"","","","","",0,0,0,0,0,225,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005048,"",9,"DLCEP2_wallpaper01_06","",false,"d50roomD01",1,0,"","","","","",0,0,0,0,0,315,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005049,"",10,"DLCEP2_wallpaper02_02","",false,"d50roomC02",1,0,"","","","","",0,0,0,0,0,45,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005050,"",10,"DLCEP2_wallpaper02_03","",false,"d50roomB02",1,0,"","","","","",0,0,0,0,0,135,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005051,"",10,"DLCEP2_wallpaper02_05","",false,"d50roomA02",1,0,"","","","","",0,0,0,0,0,225,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005052,"",10,"DLCEP2_wallpaper02_06","",false,"d50roomD02",1,0,"","","","","",0,0,0,0,0,315,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005053,"",6,"DLCEP2_Black_Crystal_02","",false,"d50blackcrystal00",1,0,"","","","","",0,0,-37.184,0,-37.186,0,0,0,1,1,"",0,0,0,0,0,3.5,180,360,3,3,2,1,0,1.2,0,35,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005054,"",4,"DLCEP2_Black_Crystal_03","",false,"d50blackcrystal00",1,0,"","","","","",0,0,-37.424,0,37.157,0,0,0,1,1,"",0,0,0,0,0,3.5,180,360,3,3,2,1,0,1.2,0,35,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005055,"",2,"DLCEP2_Black_Crystal_05","",false,"d50blackcrystal00",1,0,"","","","","",0,0,37.208,-0.001,37.156,0,0,0,1,1,"",0,0,0,0,0,3.5,180,360,3,3,2,1,0,1.2,0,35,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005056,"",8,"DLCEP2_Black_Crystal_06","",false,"d50blackcrystal00",1,0,"","","","","",0,0,37.149,0,-37.156,0,0,0,1,1,"",0,0,0,0,0,3.5,180,360,3,3,2,1,0,1.2,0,35,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005057,"",5,"DLCEP2_goremon","",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,-32.395,-0.001,-32.496,43.815,0,0,1,1,"",0,0,0,0,0,2,160,360,3,2,27,1,0,1.5,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005058,"",3,"DLCEP2_suthingu","",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,-32.53,-0.001,32.345,121.629,0,0,1,1,"",0,0,0,0,0,2,160,360,3,2,27,1,0,1.5,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005059,"",1,"DLCEP2_ririmon","",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,32.554,-0.001,32.508,-125.509,0,0,1,1,"",0,0,0,0,0,2,160,360,3,2,27,1,0,1.5,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005060,"",7,"DLCEP2_mamemon","",false,"ef_f_mov_121_ga",1,0,"","","","","",0,0,32.619,0,-32.461,-39.472,0,0,1,1,"",0,0,0,0,0,2,160,360,3,2,27,1,0,1.5,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005061,"",11,"DLCEP2_wallpaper01_01","",false,"d50transparts00",1,0,"","","","","",0,0,0,0,0,0,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005062,"",12,"DLCEP2_whiteroom_01","",false,"f00iconobj00",1,0,"","","","","",0,0,0,-1,-78,180,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005063,"",13,"DLCEP2_wallpaper01_02","",false,"d50transparts00",1,0,"","","","","",0,0,187.453,-0.128,-14.754,87.173,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005064,"",13,"col_wall","",false,"f00iconobj00",1,0,"","","","","",0,0,0.585,-0.001,-37.895,0,0,0,1,1,"wall_cl",12,10,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005065,"",-1,"DLCEP2_moveend_10","",false,"f00iconobj00",1,0,"","","","","",0,0,18.446,0,-18.328,150,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005066,"",-1,"DLCEP2_moveend_11","",false,"f00iconobj00",1,0,"","","","","",0,0,18.347,-0.001,18.384,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005067,"",-1,"DLCEP2_moveend_12","",false,"f00iconobj00",1,0,"","","","","",0,0,-18.748,0,18.618,60,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005068,"",-1,"DLCEP2_moveend_13","",false,"f00iconobj00",1,0,"","","","","",0,0,-18.405,-0.001,-18.554,30,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005069,"",-1,"DLCEP2_follower_poiont_1_1","",false,"f00iconobj00",1,0,"","","","","",0,0,16.816,0,20.386,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005070,"",-1,"DLCEP2_follower_poiont_1_2","",false,"f00iconobj00",1,0,"","","","","",0,0,20.202,0,16.853,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005071,"",-1,"DLCEP2_follower_poiont_1_3","",false,"f00iconobj00",1,0,"","","","","",0,0,14.993,0,21.734,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005072,"",-1,"DLCEP2_follower_poiont_1_4","",false,"f00iconobj00",1,0,"","","","","",0,0,21.779,0,14.92,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005073,"",-1,"DLCEP2_follower_poiont_2_1","",false,"f00iconobj00",1,0,"","","","","",0,0,-20.707,-0.001,17.284,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005074,"",-1,"DLCEP2_follower_poiont_2_2","",false,"f00iconobj00",1,0,"","","","","",0,0,-17.281,0,20.804,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005075,"",-1,"DLCEP2_follower_poiont_2_3","",false,"f00iconobj00",1,0,"","","","","",0,0,-22.32,0,15.634,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005076,"",-1,"DLCEP2_follower_poiont_3_1","",false,"f00iconobj00",1,0,"","","","","",0,0,-17.248,0,-20.729,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005077,"",-1,"DLCEP2_follower_poiont_2_4","",false,"f00iconobj00",1,0,"","","","","",0,0,-15.513,0,22.306,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005078,"",-1,"DLCEP2_follower_poiont_3_3","",false,"f00iconobj00",1,0,"","","","","",0,0,-15.36,0,-22.137,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005079,"",-1,"DLCEP2_follower_poiont_3_2","",false,"f00iconobj00",1,0,"","","","","",0,0,-20.831,0,-17.293,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005080,"",-1,"DLCEP2_follower_poiont_3_4","",false,"f00iconobj00",1,0,"","","","","",0,0,-22.065,-0.001,-15.504,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005081,"",-1,"DLCEP2_follower_poiont_4_1","",false,"f00iconobj00",1,0,"","","","","",0,0,20.749,-0.001,-17.177,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005082,"",-1,"DLCEP2_follower_poiont_4_2","",false,"f00iconobj00",1,0,"","","","","",0,0,17.272,-0.001,-20.727,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005083,"",-1,"DLCEP2_follower_poiont_4_4","",false,"f00iconobj00",1,0,"","","","","",0,0,15.514,0,-22.022,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
145005084,"",-1,"DLCEP2_follower_poiont_4_3","",false,"f00iconobj00",1,0,"","","","","",0,0,22.268,0,-15.137,120,0,0,1,1,"",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,0,0,0,0,"",0,0,-1,0,"","",-1
